"Time (UTCG)","Magnitude (km)"
1 Jan 2023 18:50:00.000,392438.750441
1 Jan 2023 18:51:00.000,392460.944952
1 Jan 2023 18:52:00.000,392483.107226
1 Jan 2023 18:53:00.000,392505.236917
1 Jan 2023 18:54:00.000,392527.333684
1 Jan 2023 18:55:00.000,392549.397182
1 Jan 2023 18:56:00.000,392571.427070
1 Jan 2023 18:57:00.000,392593.423007
1 Jan 2023 18:58:00.000,392615.384651
1 Jan 2023 18:59:00.000,392637.311664
1 Jan 2023 19:00:00.000,392659.203704
1 Jan 2023 19:01:00.000,392681.060434
1 Jan 2023 19:02:00.000,392702.881516
1 Jan 2023 19:03:00.000,392724.666611
1 Jan 2023 19:04:00.000,392746.415384
1 Jan 2023 19:05:00.000,392768.127498
1 Jan 2023 19:06:00.000,392789.802618
1 Jan 2023 19:07:00.000,392811.440410
1 Jan 2023 19:08:00.000,392833.040539
1 Jan 2023 19:09:00.000,392854.602673
1 Jan 2023 19:10:00.000,392876.126478
1 Jan 2023 19:11:00.000,392897.611624
1 Jan 2023 19:12:00.000,392919.057780
1 Jan 2023 19:13:00.000,392940.464614
1 Jan 2023 19:14:00.000,392961.831798
1 Jan 2023 19:15:00.000,392983.159003
1 Jan 2023 19:16:00.000,393004.445900
1 Jan 2023 19:17:00.000,393025.692163
1 Jan 2023 19:18:00.000,393046.897466
1 Jan 2023 19:19:00.000,393068.061482
1 Jan 2023 19:20:00.000,393089.183887
1 Jan 2023 19:21:00.000,393110.264356
1 Jan 2023 19:22:00.000,393131.302566
1 Jan 2023 19:23:00.000,393152.298195
1 Jan 2023 19:24:00.000,393173.250922
1 Jan 2023 19:25:00.000,393194.160424
1 Jan 2023 19:26:00.000,393215.026382
1 Jan 2023 19:27:00.000,393235.848477
1 Jan 2023 19:28:00.000,393256.626390
1 Jan 2023 19:29:00.000,393277.359803
1 Jan 2023 19:30:00.000,393298.048400
1 Jan 2023 19:31:00.000,393318.691865
1 Jan 2023 19:32:00.000,393339.289883
1 Jan 2023 19:33:00.000,393359.842139
1 Jan 2023 19:34:00.000,393380.348319
1 Jan 2023 19:35:00.000,393400.808112
1 Jan 2023 19:36:00.000,393421.221206
1 Jan 2023 19:37:00.000,393441.587289
1 Jan 2023 19:38:00.000,393461.906053
1 Jan 2023 19:39:00.000,393482.177186
1 Jan 2023 19:40:00.000,393502.400383
1 Jan 2023 19:41:00.000,393522.575334
1 Jan 2023 19:42:00.000,393542.701734
1 Jan 2023 19:43:00.000,393562.779277
1 Jan 2023 19:44:00.000,393582.807659
1 Jan 2023 19:45:00.000,393602.786575
1 Jan 2023 19:46:00.000,393622.715724
1 Jan 2023 19:47:00.000,393642.594802
1 Jan 2023 19:48:00.000,393662.423510
1 Jan 2023 19:49:00.000,393682.201547
1 Jan 2023 19:50:00.000,393701.928613
1 Jan 2023 19:51:00.000,393721.604412
1 Jan 2023 19:52:00.000,393741.228645
1 Jan 2023 19:53:00.000,393760.801016
1 Jan 2023 19:54:00.000,393780.321230
1 Jan 2023 19:55:00.000,393799.788993
1 Jan 2023 19:56:00.000,393819.204011
1 Jan 2023 19:57:00.000,393838.565991
1 Jan 2023 19:58:00.000,393857.874643
1 Jan 2023 19:59:00.000,393877.129675
1 Jan 2023 20:00:00.000,393896.330799
1 Jan 2023 20:01:00.000,393915.477725
1 Jan 2023 20:02:00.000,393934.570166
1 Jan 2023 20:03:00.000,393953.607836
1 Jan 2023 20:04:00.000,393972.590448
1 Jan 2023 20:05:00.000,393991.517719
1 Jan 2023 20:06:00.000,394010.389365
1 Jan 2023 20:07:00.000,394029.205103
1 Jan 2023 20:08:00.000,394047.964652
1 Jan 2023 20:09:00.000,394066.667731
1 Jan 2023 20:10:00.000,394085.314061
1 Jan 2023 20:11:00.000,394103.903363
1 Jan 2023 20:12:00.000,394122.435360
1 Jan 2023 20:13:00.000,394140.909776
1 Jan 2023 20:14:00.000,394159.326335
1 Jan 2023 20:15:00.000,394177.684763
1 Jan 2023 20:16:00.000,394195.984787
1 Jan 2023 20:17:00.000,394214.226134
1 Jan 2023 20:18:00.000,394232.408534
1 Jan 2023 20:19:00.000,394250.531716
1 Jan 2023 20:20:00.000,394268.595411
1 Jan 2023 20:21:00.000,394286.599353
1 Jan 2023 20:22:00.000,394304.543273
1 Jan 2023 20:23:00.000,394322.426906
1 Jan 2023 20:24:00.000,394340.249987
1 Jan 2023 20:25:00.000,394358.012253
1 Jan 2023 20:26:00.000,394375.713441
1 Jan 2023 20:27:00.000,394393.353291
1 Jan 2023 20:28:00.000,394410.931541
1 Jan 2023 20:29:00.000,394428.447932
1 Jan 2023 20:30:00.000,394445.902207
1 Jan 2023 20:31:00.000,394463.294109
1 Jan 2023 20:32:00.000,394480.623381
1 Jan 2023 20:33:00.000,394497.889769
1 Jan 2023 20:34:00.000,394515.093020
1 Jan 2023 20:35:00.000,394532.232881
1 Jan 2023 20:36:00.000,394549.309101
1 Jan 2023 20:37:00.000,394566.321429
